Country/Region,Lat,Long,Date,confirmed_cases,Datetime,year,month,day
Paraguay,-23.4425,-58.4438,3/23/20,22,2020-03-23,2020,3,23
Peru,-9.19,-75.0152,3/23/20,395,2020-03-23,2020,3,23
Philippines,12.879721,121.774017,3/23/20,462,2020-03-23,2020,3,23
Poland,51.9194,19.1451,3/23/20,749,2020-03-23,2020,3,23
Portugal,39.3999,-8.2245,3/23/20,2060,2020-03-23,2020,3,23
Qatar,25.3548,51.1839,3/23/20,501,2020-03-23,2020,3,23
Romania,45.9432,24.9668,3/23/20,576,2020-03-23,2020,3,23
Russia,61.52401,105.318756,3/23/20,438,2020-03-23,2020,3,23
Rwanda,-1.9403,29.8739,3/23/20,36,2020-03-23,2020,3,23
Saint Lucia,13.9094,-60.9789,3/23/20,3,2020-03-23,2020,3,23
Saint Vincent and the Grenadines,12.9843,-61.2872,3/23/20,1,2020-03-23,2020,3,23
San Marino,43.9424,12.4578,3/23/20,187,2020-03-23,2020,3,23
Saudi Arabia,23.885942,45.079162,3/23/20,562,2020-03-23,2020,3,23
Senegal,14.4974,-14.4524,3/23/20,79,2020-03-23,2020,3,23
Serbia,44.0165,21.0059,3/23/20,249,2020-03-23,2020,3,23
Seychelles,-4.6796,55.492,3/23/20,7,2020-03-23,2020,3,23
Singapore,1.2833,103.8333,3/23/20,509,2020-03-23,2020,3,23
Slovakia,48.669,19.699,3/23/20,186,2020-03-23,2020,3,23
Slovenia,46.1512,14.9955,3/23/20,442,2020-03-23,2020,3,23
Somalia,5.152149,46.199616,3/23/20,1,2020-03-23,2020,3,23
South Africa,-30.5595,22.9375,3/23/20,402,2020-03-23,2020,3,23
Spain,40.463667,-3.74922,3/23/20,35136,2020-03-23,2020,3,23
Sri Lanka,7.873054,80.77179699999998,3/23/20,97,2020-03-23,2020,3,23
Sudan,12.8628,30.2176,3/23/20,2,2020-03-23,2020,3,23
Suriname,3.9193,-56.0278,3/23/20,5,2020-03-23,2020,3,23
Sweden,60.128161,18.643501,3/23/20,2046,2020-03-23,2020,3,23
Switzerland,46.8182,8.2275,3/23/20,8795,2020-03-23,2020,3,23
Taiwan*,23.7,121.0,3/23/20,195,2020-03-23,2020,3,23
Tanzania,-6.369028,34.888822,3/23/20,12,2020-03-23,2020,3,23
Thailand,15.870032,100.992541,3/23/20,721,2020-03-23,2020,3,23
Togo,8.6195,0.8248,3/23/20,18,2020-03-23,2020,3,23
Trinidad and Tobago,10.6918,-61.2225,3/23/20,51,2020-03-23,2020,3,23
Tunisia,33.886917,9.537499,3/23/20,89,2020-03-23,2020,3,23
Turkey,38.9637,35.2433,3/23/20,1529,2020-03-23,2020,3,23
Uganda,1.373333,32.290275,3/23/20,9,2020-03-23,2020,3,23
Ukraine,48.3794,31.1656,3/23/20,73,2020-03-23,2020,3,23
United Arab Emirates,23.424076,53.847818,3/23/20,198,2020-03-23,2020,3,23
United Kingdom,32.3078,-64.7505,3/23/20,6,2020-03-23,2020,3,23
United Kingdom,19.3133,-81.2546,3/23/20,5,2020-03-23,2020,3,23
United Kingdom,49.3723,-2.3644,3/23/20,36,2020-03-23,2020,3,23
United Kingdom,36.1408,-5.3536,3/23/20,15,2020-03-23,2020,3,23
United Kingdom,54.2361,-4.5481,3/23/20,13,2020-03-23,2020,3,23
United Kingdom,16.742498,-62.187366,3/23/20,1,2020-03-23,2020,3,23
United Kingdom,55.3781,-3.4360000000000004,3/23/20,12668,2020-03-23,2020,3,23
Uruguay,-32.5228,-55.7658,3/23/20,162,2020-03-23,2020,3,23
US,40.0,-100.0,3/23/20,43850,2020-03-23,2020,3,23
Uzbekistan,41.377491,64.585262,3/23/20,46,2020-03-23,2020,3,23
Venezuela,6.4238,-66.5897,3/23/20,77,2020-03-23,2020,3,23
Vietnam,14.058324,108.277199,3/23/20,123,2020-03-23,2020,3,23
Zambia,-13.133897,27.849332,3/23/20,3,2020-03-23,2020,3,23
Zimbabwe,-19.015438,29.154857,3/23/20,3,2020-03-23,2020,3,23
Canada,0.0,0.0,3/23/20,0,2020-03-23,2020,3,23
Dominica,15.415,-61.371,3/23/20,2,2020-03-23,2020,3,23
Grenada,12.1165,-61.679,3/23/20,1,2020-03-23,2020,3,23
Mozambique,-18.665695,35.529562,3/23/20,1,2020-03-23,2020,3,23
Syria,34.802075,38.99681500000001,3/23/20,1,2020-03-23,2020,3,23
Timor-Leste,-8.874217,125.727539,3/23/20,1,2020-03-23,2020,3,23
Belize,17.1899,-88.4976,3/23/20,1,2020-03-23,2020,3,23
Laos,19.85627,102.495496,3/23/20,0,2020-03-23,2020,3,23
Libya,26.3351,17.228331,3/23/20,0,2020-03-23,2020,3,23
West Bank and Gaza,31.9522,35.2332,3/23/20,59,2020-03-23,2020,3,23
Guinea-Bissau,11.8037,-15.1804,3/23/20,0,2020-03-23,2020,3,23
Mali,17.570692,-3.996166000000001,3/23/20,0,2020-03-23,2020,3,23
Saint Kitts and Nevis,17.357822,-62.782998,3/23/20,0,2020-03-23,2020,3,23
Canada,64.8255,-124.8457,3/23/20,0,2020-03-23,2020,3,23
Canada,64.2823,-135.0,3/23/20,0,2020-03-23,2020,3,23
Kosovo,42.602636,20.902977,3/23/20,0,2020-03-23,2020,3,23
Burma,21.9162,95.956,3/23/20,0,2020-03-23,2020,3,23
United Kingdom,18.2206,-63.0686,3/23/20,0,2020-03-23,2020,3,23
United Kingdom,18.4207,-64.64,3/23/20,0,2020-03-23,2020,3,23
United Kingdom,21.69400000000001,-71.7979,3/23/20,0,2020-03-23,2020,3,23
MS Zaandam,0.0,0.0,3/23/20,0,2020-03-23,2020,3,23
Botswana,-22.3285,24.6849,3/23/20,0,2020-03-23,2020,3,23
Burundi,-3.3731,29.9189,3/23/20,0,2020-03-23,2020,3,23
Sierra Leone,8.460555000000001,-11.779889,3/23/20,0,2020-03-23,2020,3,23
Netherlands,12.1784,-68.2385,3/23/20,0,2020-03-23,2020,3,23
Malawi,-13.2543,34.3015,3/23/20,0,2020-03-23,2020,3,23
